date,spread_med,spread_mean,depth_med,rv_med,asset,spread_ratio,depth_ratio
2025-10-27,0.4388000101456939,0.4652854193354727,57812.26120000001,6.209967556432941,XRP,1.1894167336731738,0.7440853696914288
2025-10-28,0.4416342819206883,0.4790843771193875,62404.59864727272,6.268419084129752,XRP,1.1970993457948933,0.8031920546104009
2025-10-29,0.43385084140564034,0.5069561323941739,60585.02883287879,5.699787372722619,XRP,1.1760014556852874,0.7797728827959852
2025-10-30,0.4940561939322664,0.5490278854388578,58851.875154090914,7.857370163924029,XRP,1.3391948287394158,0.7574659487815631
2025-10-31,0.4539316708504896,0.47614047782195956,65444.32369,6.114791486092073,XRP,1.2304328002967206,0.8423155015268486
2025-11-01,0.4145768642822205,0.4239390080446802,60856.76269074074,3.222382840383332,XRP,1.1237571749538038,0.7832702929281612
2025-11-02,0.42078675940151133,0.4358436431495888,57637.23805,3.793047365929132,XRP,1.1405897934553109,0.7418326959061607
2025-11-03,0.5138959954268243,0.5801642026027125,54929.816536363636,8.079123947357186,XRP,1.3929728400082533,0.70698623434128
2025-11-04,0.671375945741272,0.7843562740647734,47468.39250722685,12.859388587958717,XRP,1.8198399407173718,0.6109523421892679
2025-11-05,0.5842243753298576,0.6358746118746278,44197.82608672566,9.918891007535212,XRP,1.5836058162495663,0.5688578007617999
2025-11-06,0.5402931354643881,0.5692682885878291,54682.796028181816,9.044903331778418,XRP,1.4645252542193827,0.7038069027888267
2025-11-07,0.5506871496463,0.6031943794496046,56325.80239187755,9.528832328726129,XRP,1.4926993975925733,0.7249535760404848
2025-11-08,0.4886957793791332,0.5046242868161305,53909.952778761064,6.866097313190202,XRP,1.3246648227651567,0.6938598544806943
2025-11-09,0.48105861855992477,0.5019314113319242,54519.769687272725,6.380303818973494,XRP,1.3039634402079787,0.7017086365624785
2025-11-10,0.520947258671449,0.563183011965346,45996.47857763713,9.950677458820039,XRP,1.4120860813545937,0.5920077515830674
2025-11-11,0.4858554261476277,0.5102842159468339,47620.35398063062,8.177152950215643,XRP,1.3169657261722154,0.6129081956149856
2025-11-12,0.47231564239283663,0.5197479438198548,48735.93836697248,6.666199982173353,XRP,1.2802646208943975,0.6272665687922859
2025-11-13,0.5421019846493076,0.6089236254450647,44931.78264810745,10.453108276834385,XRP,1.4694283431881365,0.5783043494346483
2025-11-14,0.5887199925491063,0.6529596115165961,47874.6279380531,11.505390097658582,XRP,1.5957916918765707,0.6161808842745256
2025-11-15,0.4905557787696876,0.5012273867661977,52043.23608456376,6.604871916621579,XRP,1.3297065601138245,0.6698338684237615
