minute_idx,BTC,DOGE,ETH,SOL,XRP
643,1634020.7317239093,21843.68428690909,1408074.7032218182,495175.5474449541,107697.01356697248
644,1742748.6922961469,25044.803582660545,1230858.445743578,398687.76367545454,224699.30131727274
645,1113345.2674727524,19149.489783211007,1453608.7640436697,390989.96928348625,102667.50939266053
646,2034748.4322087036,14826.942710092593,1595094.000952037,412470.2834759259,117992.56204907408
647,2299519.1261822223,16593.96557546296,1464635.7805354628,460020.61065833335,95969.5482398148
648,1855094.6947366972,20012.872939449542,1478306.5108733946,530569.9790770642,111989.92767155964
649,2159390.7594066667,18848.17756185185,1380915.876822778,527375.3654833334,173895.65046018516
650,1659696.609366909,19015.14641827273,1414522.1652210911,580604.9381799999,138419.52107000002
651,1241214.8776594643,29613.631838839287,1442082.3365042857,404178.8199660714,81312.75512767858
652,1526574.5902541284,23515.416811100917,1335974.5340683486,635866.2282770643,169607.95064220185
653,1351519.3384074545,23633.764180545455,1371853.074819091,374711.9973318182,65997.15353454545
654,1657139.3067018348,23007.057298990825,1153557.0706889909,421683.5360623853,72094.98592844038
655,1867028.5721399998,24761.888563518514,1510467.595458611,718761.5017759259,162183.50493796298
656,1702104.4178296397,18197.5123372973,1057855.8959302702,357990.76826306304,116089.84071818182
657,1965245.1363609172,25206.180118990826,1540337.6786323853,376390.71887981653,143248.7048809091
658,2298853.751481009,18911.453240091745,1090852.4014104586,378292.3212211009,104169.59036238532
659,1746496.5433975228,25197.07049458716,1114772.9122920183,444549.450187156,49675.49244220183
660,2260311.538477909,23107.97038,1541583.6912325455,583897.7379136364,105142.25467
661,1917195.413518091,26561.776455636365,1331507.1949419999,490235.88422363636,88073.64855272727
662,1935047.750446909,20492.509135272725,1136605.598013,480455.80598272727,118937.94489818181
663,1709522.74954027,22822.60383774775,1431996.587344955,611958.5533900901,162843.53878558558
664,1154936.0196917432,15308.220456513762,1478717.1176051374,393114.5335009175,91291.03637522936
665,1780731.7557314413,16248.793062792793,1896505.299954144,461566.929118018,149124.85111621622
666,2510229.096442,28167.566278818183,1245839.6518435455,519661.11771454546,67594.09612454545
667,2358318.045855327,18972.647187102804,1111437.4915472898,457477.45037102804,132007.4425
668,1150754.8373793636,13243.55899490909,1086450.4797413636,701437.9592154545,133306.35398272728
669,2056103.9031089998,21226.481934454547,1436236.338823,630470.1183440366,124088.71603027523
670,1820960.9556571294,28985.13770925926,1561870.5306449074,643233.6161917432,143357.02745045873
671,1881843.7113083636,17141.649238272727,1562186.731868,260712.68112727272,89543.90794090909
672,2185323.9996048184,24417.73929827273,1774538.1060254544,467989.50642181817,129240.36671545454
673,1446033.9760343118,14001.292355504587,1198632.7372523854,450646.9030633028,106210.67078073394
674,1916747.6916060552,16790.07561825688,2055616.8509513764,367370.9973844037,68476.41047889908
675,1362183.4124673638,11465.188965000001,1455441.3304842727,586533.22905,118373.49313727272
676,2121142.181656147,11410.313847247706,1269517.9636880734,564553.5211486239,131484.87496697248
677,1917633.939893091,13892.400921363638,1289225.523271,587348.3573245454,170241.5391790909
678,1757873.600733119,23419.731937522934,1297023.0561639448,459215.27456055046,78150.38481651376
679,2172022.454977928,22583.869112432432,1357671.1036497299,505741.8359702703,123287.77847477478
680,1811688.0539595454,14665.000392909093,1265576.8765555455,541808.3601045872,118233.61323302751
681,2080299.0686899081,11835.663412752292,1231535.382346055,436190.1603063636,107877.54825636363
682,1830670.5540846789,15858.614322477066,1500200.801221835,397309.0186761468,70000.76894770643
683,1784504.3363316215,13971.313607387387,1271982.0293369368,392356.1523306306,99967.75556126126
684,1907805.5423286364,13214.809731272726,1368256.8679344545,455082.2524536364,111450.40045727273
685,1573882.3551848147,20942.861810000002,1136823.5616974074,447146.3282814815,115237.28905277776
686,1221968.651764182,11420.454702181818,1339865.1367962726,447299.49843,84607.44483636363
687,1462761.3105834546,15229.27799590909,939944.8410088181,447317.96036,171204.07071284403
688,2508122.4813279817,10776.909836972476,1437683.619587156,471386.33315779816,113333.56271
689,1765625.0899577064,8162.562686880734,1030509.578606789,531014.9939963303,151827.96098990826
690,1610744.0491981818,16437.61284581818,1795857.4312364545,635628.0699845455,117057.25190272728
691,2283724.7852674313,20495.747026605506,1341793.4481045872,500511.1718275229,167591.8070348624
692,1755019.789573153,36196.331490630626,1057813.0207052252,581075.0369828829,145174.38884954955
693,1866025.7204127929,12830.450334684685,1448070.3592428828,495805.2295126126,111633.4593009009
694,1995362.914417156,13083.372688623855,1246671.8511827523,437969.33195779816,131273.53963027525
695,1662743.6719298165,11631.301244311928,1213223.5506812844,408476.53813944955,125219.57789816514
696,2191558.14642789,13690.715966697247,1338250.3083360551,571407.6568925927,111284.66662222223
697,1437770.953813578,17070.87315944954,1347780.712567523,453996.2782110092,66653.51755963302
698,1490534.323263,14995.361169181819,1449836.020177091,510456.76074144145,104263.94603873874
699,2354646.157009083,18569.358678073393,1305524.507474587,427828.48903853213,83036.34501743119
700,1754659.4411466056,23788.574338715596,1067163.3720333946,372860.6434155963,55677.02494036697
701,1974088.498805688,19640.284796972475,1114262.4924938532,519027.553093578,82899.98240366972
702,1328274.8964135454,21700.007533454544,1443900.2656781818,389251.9256663637,87024.76656363637
703,1979349.2545622224,14328.304062777777,1382714.8554764816,502214.82128703705,133077.30766666666
704,1733646.488599633,17109.812132018345,1268032.3341910092,486238.9169449541,91389.32379633028
705,1776452.6117482567,18273.930060366973,1173323.3040644038,497880.4309458716,110521.70230825688
706,1228666.848137091,22518.13319290909,1267485.853677,383889.54217272723,96982.2495481818
707,1998336.1222431192,14640.742002385323,1248386.8217380734,367606.7658155963,73588.93495504587
708,2205236.498536422,17222.95316174312,1089834.2422123854,394450.74345504586,108867.9324357798
709,2288199.0201347275,15180.653811909091,1232608.2368391817,486376.73742454546,74748.98288909091
710,2202297.8842321103,17102.577783761466,1076554.177168532,405916.18208715593,82607.79415137615
711,1712099.8430728705,19022.015705277776,1142451.3152638888,445488.5996851852,72665.93764074074
712,2000355.602983964,19770.60156747748,1216180.2690445045,577679.7209774775,148039.7516045045
713,1570589.2299950002,16355.586967454547,1029737.1949372728,397670.1613281818,94427.09825818181
714,1721787.2586711007,29075.508457522938,1534088.505218624,443757.29662568803,75423.79143577981
715,2754443.9052845044,21906.646365495497,1189799.3095532432,305701.1188666667,104398.36210360359
716,1851451.1217314547,25575.939090818185,1230915.6666020001,392089.43812727276,64139.046504545455
717,2128692.136915046,24600.356193027525,1230101.7607876146,433807.73036055046,76253.80287798165
718,1882305.196551091,27948.863359,1350494.4708453636,422203.1031354545,92881.26758818181
719,2171826.5586116514,53273.69457669726,1311099.1704402752,380435.1662917431,53515.048668807336
720,1824729.9893625455,26080.624681909092,1720930.4399761818,626205.7933727272,107568.81707247708
721,1310566.0245679999,30794.877588,1387981.8043350908,589438.4748927273,109331.87619279278
722,1685877.1056214548,21221.342574181817,1644357.0025021818,608273.8426681818,80502.87221090909
723,2451243.1142056757,41950.752309999996,1503406.9192387387,467612.1936873874,200148.3190945946
724,2049151.2186555453,22164.856140727275,1388941.7836342729,594159.1722445454,95405.16284
725,2481760.6841330905,22983.782080636363,1564483.0052861818,439898.24762018345,156786.8058761468
726,2664826.5047491747,16939.574676330278,1619696.4858420182,452385.7070945455,71439.62810090909
727,2599512.3776001837,25710.043124311927,1592787.8559599083,592852.036325,193720.5352277778
728,2372310.612712385,17722.803209908256,1298127.5916346791,433393.91223545454,230491.9166209091
729,2342257.0258084545,29135.638440909093,1654811.0609926365,569227.1479272727,148419.21188272728
730,2001816.6689123637,34243.67033981818,1909404.634477909,477662.6908427273,73313.61006636363
731,1390767.4213987156,31659.50084348624,1751319.7239088074,430459.03099357797,84394.41663302753
732,2497708.7321862723,20180.33898127273,1838734.9132009093,466739.16162909096,201314.81795454543
733,2254515.7061451375,26471.870203944953,1695631.2581544954,488976.1491229358,128275.29180642201
734,1849257.5799885185,15800.575265833335,1064550.151547963,499003.2082962963,167966.96374259258
735,1980889.0072315454,24573.51978309091,1417045.682053909,443842.52547181817,73103.40140727273
736,2619645.834578257,18391.658016605506,1262730.6128073395,515094.9096568807,149292.10343703703
737,2529106.3873860184,20314.0427625,1550531.8430932406,503146.10359907406,201068.6018440367
738,2191781.38237422,25272.93407412844,1181631.163186789,377982.69028807344,191434.32216513762
739,1991814.1783299092,31762.966344636367,1097179.3584339998,621168.3385827274,225390.34433272728
740,1664995.4147660001,24015.678175,1265347.1806785453,317371.41030181816,84224.93290818181
741,1427354.1543441443,41377.81381027027,1483723.7685869369,584416.0383198198,162104.59562432434
742,2142352.218606422,32219.562329541284,1382575.3115425687,426990.4223376147,144889.92346422016
743,2009695.381364,39851.754523181815,1288494.9603335455,447871.82683181815,131616.55558545454
744,2918859.378323,33708.147657636364,944261.7625839091,226029.09539363635,114105.98313545455
745,2606313.848285727,21896.680057999998,1657356.1518903638,405108.5003481818,127804.14175363637
746,2169827.7839766364,22248.079225909092,1158302.835479091,468364.0802072728,75000.03581363636
747,2892507.670087064,25169.8109659633,1294144.639436789,580345.516621101,118562.50697522935
748,2206669.996560818,24343.816644636365,1301440.5596062727,571677.8899345455,105181.43557454545
749,2280435.0291519444,23406.896453148147,1182504.5581297223,421598.86250462965,171095.57389722223
750,2537511.4906284683,28161.88095063063,1523877.660588198,413180.2613135135,83890.93176126126
751,4723389.277446055,35080.688510642205,1112702.1890649542,451381.51650091744,95994.59323944955
752,2644606.265669727,29722.005435545456,1389372.7451217272,654681.1225545455,114876.23030818181
753,2324699.330208624,38824.027646146795,1301241.0091761467,508266.23566330277,149297.15498165137
754,2210734.852371441,30089.84487882883,1453900.875516126,557348.5980180181,128536.83900720722
755,2056076.476825045,25842.00101774775,1495960.1760747747,506736.3441414414,127721.14987477477
756,2227680.6409912845,29080.529397889906,1645351.8719870641,398011.35707889905,91049.60387431193
757,2735914.1959656365,24851.09938436364,924790.9542220001,296768.8591409091,89960.19043090909
758,1856156.070296909,33803.070949454544,1664352.4858500909,394313.6161209091,89384.01957727273
759,2388207.671839909,30871.907864727276,1442448.0308740907,490188.2199254545,166202.95677
760,2344122.5256353635,34193.260809545456,1352693.4250276363,578049.7834909091,153199.35618545453
761,2367462.9110344956,50757.59197302752,1194529.2765955962,610980.591640367,123447.36564770642
762,2339580.320612818,28261.06434090909,1621814.2704063638,505891.5121527273,92034.23909545454
763,2617827.1379000004,23536.60636828829,1462247.91597009,516843.81830360356,110602.91343603603
764,2502046.5375708183,56088.44361290909,1389078.1347181818,633970.5729763637,83133.59036818182
765,3414445.245348889,203714.35670101852,1448433.7432701853,597503.0834138888,142358.5635574074
766,2042052.8968912037,15136.94877185185,1574627.5893225926,387536.36600555555,73142.17130092593
767,3049097.2686802777,217456.70750370368,1835452.897010926,751568.2642379629,58759.69929444444
768,2563543.3693832727,31749.891902818184,1230781.5177883636,548443.9168809091,138995.7080609091
769,2030881.3454204462,43439.48069133929,1431472.1915151787,492345.10807857144,186339.54888750002
770,2041003.1957635453,38718.60856436364,1664441.414208,538338.1803645454,66350.65775909091
771,1921507.6565100001,37975.494713761465,1571310.7129930274,796566.8907486239,120046.67588899082
772,2261827.5753136696,30507.55224697248,1287305.8209977981,431457.5031944954,137077.69231009175
773,3006470.034461389,17668.24830175926,1169563.8504871295,495192.66889351845,122420.7572324074
774,2964852.2690573637,24876.568129363633,1112056.4596967273,500723.1051311927,112649.73821376146
775,2760820.2709442056,19432.854835700935,1290896.991578785,681714.9323685186,83225.03724537037
776,1976798.7588475,23272.75211472222,1395512.7427503704,402061.82691388886,88521.48523703704
777,2438315.051218727,21266.420401363637,1331083.0316916362,367565.1336236364,118592.81302727273
778,1156447.4821632726,23741.68477836364,1584401.5154146366,222023.17185454545,117187.19781272727
779,1679008.273349633,27635.783143853212,1574932.0367289907,391855.9426211009,130342.51054495413
780,2497404.1091064815,27024.80932527778,1378038.4294187038,483808.6157611111,149219.47599813083
781,2050076.4940463302,26168.16848761468,1567690.890159266,480079.9511752294,119323.67800545455
782,1879613.205088909,20809.494064818184,1333878.4842068183,561943.8285136364,175061.7389681818
783,2008378.8510031481,30716.6748487037,4970943.001527407,705946.5506277778,103133.11016111111
784,1569316.3263475453,14833.399144,6950077.23900409,575239.8241881818,103452.35905454545
785,1709688.3927266365,39302.75668581818,1909205.0692214547,546837.5855236363,129696.34281
786,1625428.5648883486,15568.290026972478,1758245.4648477982,461106.4624972477,101086.00877522935
787,2183369.5967204547,22121.108024999998,1505982.5213938183,538916.6340990909,125876.57937909091
788,1596522.2486567271,27593.30129172727,1518572.9813262727,504865.92287545453,88383.26947636364
789,2074404.1224972727,25947.514724727273,1711300.9449506365,439048.58953909087,58796.68390917431
790,1678175.3632717275,21065.266089090906,1767374.5220666362,409603.51415999996,84596.88262342343
791,2278213.150255182,22976.84513472727,1577347.7461520908,409284.85449090914,97560.11602660551
792,1956153.604881091,34345.773418000004,1555759.1407460002,403812.8794145455,76220.29511261261
793,1723246.637259,24847.413702727274,1686506.401195,435463.36243727274,83529.26834909091
794,2210142.519211364,48668.989679181825,1571258.2833424546,447502.37627090915,79074.17445909091
795,1519444.9503173393,48515.75973944954,1849968.8344766055,545302.1599879629,88847.74723518518
796,1628873.8303421817,46632.92219227273,1619391.6807936365,540786.730836036,94324.81017297298
797,1936591.5175719266,31437.62623357798,1982408.9414922018,477749.26138899085,103391.79834678899
798,2648680.552284636,40504.47654245454,1368333.201703091,647909.4917376146,61442.80104678899
799,2034409.8990273636,42552.21120318182,1378249.4916125454,592287.5994936937,106628.4619135135
800,1725348.9368192726,29152.60814972727,1474121.390998182,598505.2949109091,132947.20168727273
801,1607209.2517173395,20367.239937431194,1293739.3977541283,417677.7197605505,62935.12803853211
802,2193446.057749633,31365.372611192663,1602445.7229784403,460692.51174403675,62601.37359357798
803,1774134.030429266,41674.034996422015,1534477.6123879817,572780.426293578,62552.14537431193
804,1930303.6861009174,23308.395887155963,1453492.3897615597,433865.31922201836,104653.47308440367
805,1541157.5071618017,25869.499324144144,1464265.2409668467,556094.2691108108,98487.21742252252
806,2229830.6503918916,40455.2361281081,1579260.7314430631,448563.7749198198,96740.55187387388
807,2340867.5646978896,23064.59648293578,1875372.1947576148,527401.1325926606,79316.84665963303
808,2406532.5239187274,26445.45742390909,1552952.5728622726,371116.9300363636,81519.33789363636
809,2196975.749874775,19005.081152612613,1311860.6734673874,362276.7077063063,114392.29734414414
810,1840735.0523240366,37813.14912972477,1825524.2728065138,550390.2283376147,127576.68855688073
811,1819943.8659940367,40372.38021908257,1460141.9415655965,801172.182412844,153049.8404348624
812,1518925.6785017117,40330.40318504504,1735916.8419827027,750807.5777405405,151813.58343063062
813,2117668.708809818,31790.395659454545,1534127.2580213635,679369.1102790908,132599.06707272725
814,2018973.5751318182,49103.533951909085,1281075.7902642726,630074.9525736363,140402.69242818182
815,1946976.9663518183,50371.816360000004,1503462.5900017272,610684.3228697248,138472.95534770642
816,1885161.8696646788,41022.180031284406,1409382.4109155047,757254.264730909,118975.31361181819
817,1881432.4465851819,41677.63971054545,1568215.3637324544,608810.4489990909,132689.07132272728
818,2161981.8589614416,36884.92690306306,1462953.1300171171,657640.8231819819,136927.89133423424
819,1891726.3336883783,43915.10196162162,1304718.787804955,519444.89385855856,146705.36263963964
820,1518412.7053490826,36974.529278899085,1810860.945012844,575036.1580357798,131565.40331100917
821,1689865.7961331818,26695.646554999996,1394222.7065667273,507371.2900427273,132907.51533454546
822,1722390.1807195456,48079.69022063637,1586090.3570964546,571500.4194445454,126770.41742636364
823,1841323.593666937,31529.710827297295,1489158.7860925226,559906.8394603604,130817.0656162162
824,2135184.8026738535,23504.18937,1609114.6434979816,539831.980846789,82617.16518990825
825,1627561.3013313639,46280.68772290909,1836193.7905850909,555495.5423972728,114376.46621454546
826,2340519.517242037,38348.996304444445,1560671.3268578704,670105.3991851852,95521.53878240741
827,1873968.266435321,33777.41331908257,1324885.2160898165,613738.2307045871,123119.41083669724
828,1558824.6442351353,33030.03293900901,1327195.7294360362,638309.3171216216,104278.7511972973
829,1640948.2503592793,23572.81723234234,1739769.6916917118,693544.5598252252,102638.02015272727
830,1702431.3052057798,40256.129180458716,1560627.9713247705,681119.8077917431,105462.11836909091
831,1678305.1378062163,20706.429982702703,1524226.6255864864,597582.5570381818,130714.99640090909
832,1731019.0273514546,31102.047198454544,1581665.2941637272,612760.5737297297,133520.66428918918
833,1738336.9230501836,36712.58996844036,1612596.91086211,760869.4347834862,114310.41301926605
834,1236802.9800765137,49652.847042201836,1567868.1708582568,802907.600006422,135235.78571651375
835,1567495.0581086364,33684.28474772727,1298575.0589613635,419784.4244381818,102641.49960818182
836,2013001.5747379279,19351.19883171171,1474612.361576216,490232.7294045045,101674.04382522524
837,2009403.4816371296,14266.678783611113,1797937.4926221296,516421.25196481484,95096.61978425925
838,2344440.618948273,19402.601103363635,1553662.1668637274,485904.9793372727,95207.14764363637
839,836154.5778199999,20359.176422072072,844383.9281965765,438784.6786432433,77379.22887027026
840,1358479.625277,28795.89065018182,714109.651576,457888.9058363636,116407.79809181819
841,1429888.3335044037,41475.94323275229,1523291.578488532,520452.5042036697,136653.10446146788
842,2207572.189160091,59952.564077818184,1330678.215078091,566507.8502781818,129248.41923090909
843,1697161.604636852,78626.44181287037,1711656.3811005556,611259.5994388888,132502.75805833333
844,1946860.6240281651,30254.822995137616,1429916.939490734,508815.3391440367,114777.923246789
845,1888485.4639737615,42103.52163614679,1665692.8993214678,615806.9232036697,133767.75392844036
846,2017252.7636135453,34899.98064609091,1828675.8265015455,619141.3246327273,168433.37224090908
847,2577208.588519909,40374.63380154546,1714012.1892923636,712959.5188318182,195298.68840818183
848,1689101.6528106364,33407.26703054545,1433946.8923954547,627097.5677318182,124743.8512918182
849,2366611.3041196396,26481.036336036035,1519025.9338588289,627563.2865072727,106823.14955272726
850,1943755.7666640365,31244.987655412846,1281212.7111044955,571650.7440218182,108495.21899181818
851,2223009.3348244145,44700.15013612613,1485084.9069995496,581280.5698864865,139299.60637297298
852,2025179.8292563064,33067.373330360366,1589218.942976036,523659.53386396397,128249.15765675675
853,2245285.341713784,29710.328566216216,1840921.1078348649,614924.1401567567,70855.78474414414
854,1976167.2651614414,30393.942684144142,1388807.841692793,651440.1899864865,113682.15958648648
855,2345545.631278727,42035.26801654546,1329944.1994495455,522503.91333363636,81816.56789636363
856,2100307.086589909,49603.09684363637,1763344.4124673638,660562.3006518183,110312.0470509091
857,1508018.812847838,47680.77756711711,1577124.6951914413,727018.3593252251,82717.10341711712
858,1656459.2137998166,44810.65677348623,1102051.089784679,523062.8812293578,220931.97940825688
859,1877167.4196997273,44527.774465,1398926.711334818,667256.1761072727,167989.24976363636
860,1408040.9482995372,54773.71430842592,1193101.5418637039,620960.3343981481,136675.86983240742
861,1755746.9520014415,54175.0784127928,840989.4774016215,433569.0295306307,182829.25311351352
862,1810166.5237006363,45118.457934727274,1225426.958913182,580068.9174663636,163767.52072363638
863,1890026.541243784,46070.093775675676,1338135.361138018,590376.0670495495,136819.0678063063
864,3006690.488712273,49930.42919372727,1004476.492584,589752.1632518182,138502.66656727274
865,1731978.4221420002,46728.75942481818,1140602.9105086364,546031.5776563636,167219.54524727273
866,1888790.8750383637,68855.94311663636,1130186.6275683637,528678.7798945454,144583.2860090909
867,1921277.4543969724,64438.87971229358,1460725.127792844,781221.9066513762,139973.03736055046
868,1626778.443983853,33546.27335880734,1134188.4697046787,557556.4851174313,89491.55244403669
869,1766805.7251124545,57793.18729590909,1103182.3651204545,550020.6897809091,146008.74079363636
870,1726209.466169909,48263.52433881818,1466812.20847,429504.55645,160901.76646090907
871,1946842.622267431,33803.36110724771,2634263.0783602754,643403.9695990825,149011.31838715594
872,2219679.9744635453,47789.25766045455,1468165.6358174547,687569.6751045454,122019.73407272727
873,2096054.569568165,31829.398674220185,1737061.5386309174,603987.9643688074,117823.09170733944
874,2400652.4651724542,40909.12446345455,1675279.506835182,550081.7707272727,136606.1506381818
875,1862651.0445692593,46504.59656064815,1808998.1584651852,746044.2466583333,126169.32057962964
876,1735922.5737103603,37893.04232396396,1433600.1163023424,2013729.6743162165,134930.815118018
877,1970415.49506578,32189.675627431192,1673753.7559655963,1981637.0432284402,123914.68947247707
878,1989010.9791128829,33390.52592936937,1649591.6720585588,1102574.1408891892,112725.54162972972
879,1606963.5887684403,31516.071170642204,1407607.966868899,835725.0355577981,99592.94729449542
880,1892811.6113233333,49219.52801936937,1380629.6643603602,746744.5615486486,122348.00535225225
881,2596621.9905980905,34901.47968963636,1825287.194419,803399.1577327274,112080.09456636364
882,1689856.7113490654,339309.63932467287,2208898.6359707476,930928.7119700934,122950.17849439252
883,1798278.2749973394,48566.61469899083,1798724.0081139451,557495.2733642202,117750.36985412845
884,1848044.3407861819,56466.433919090916,2198558.0219467273,515011.92460272723,92562.25190272728
885,2034074.895381982,56166.31285936938,1644835.103583333,674128.049400901,107199.29661621622
886,1871417.4490555963,44241.41504853211,1123979.0285466055,888260.5611055046,119310.06292201835
887,1647757.363960909,53215.899251,1571217.2228701815,364007.37712110096,109336.22231100919
888,1761407.5805445872,27021.62657110092,1130491.5012076148,456768.52218454547,71166.8440709091
889,1698592.0902610002,53802.87144627273,1315024.6486425453,559141.1466427273,94651.86169454546
890,1783838.1950966972,29673.314047798165,1415019.1518747706,556409.3705917432,121269.86367339449
891,1804110.8838843245,49712.1096118018,1843253.9377372072,930810.3993621621,140706.31896306307
892,1928870.1906184403,27628.439810275228,1707358.1733873393,947568.4321137614,114571.35137889908
893,2011922.9074387157,25510.587792293576,1143112.2776861468,486005.07875504583,119566.31642110093
894,2115382.529406818,28186.230539181815,1652112.0481641819,900587.4664354546,129689.03064818183
895,1730947.4523184404,25145.968846605505,1131863.487906055,488275.63572660554,148906.84671559633
896,1506316.1388750465,28386.11875588785,1290918.9468206542,543399.8024700935,91981.3080682243
897,1730179.0004512265,27961.942111226414,1886347.841798585,659299.3949254717,92285.13318396226
898,910957.7594822122,100193.0760942478,1316320.6429174338,419865.6230079646,127438.81735309734
899,997555.0745864485,160543.84753177568,1697860.90452243,364545.98075140186,126940.37424205607
900,1146914.1402368182,91329.07848663637,1403043.3245656362,369562.4799309091,84614.82202272727
901,555013.7609793333,48703.66597533334,895925.4906705715,196887.90453523808,93200.85463142858
902,1350121.2061225455,54384.65914518181,1493847.374045,345070.66063909093,127129.33535909091
903,767880.4061930557,65655.94212972221,1164825.1599219444,318681.5712064815,111165.4084185185
904,1794306.3373131482,72167.35347287037,1423368.792005278,456690.96578425926,149389.3323064815
905,1239689.788899,86966.10340563636,2078300.0136589091,377606.58183545456,92860.41295181819
906,1205301.760921,74751.37634281818,1514428.3104574545,357701.55934000004,94558.76291545456
907,1362986.4868555453,40200.03456527273,1719819.8476123638,472775.6942572727,102136.08564
908,1615981.7303262963,53404.11171953703,1632654.5568330556,622866.1747287037,74082.46737777778
909,1610716.240517027,31692.291317477477,1503948.3091932433,484076.02835855854,118602.88086756757
910,1562130.6113702753,34575.76303220184,1135022.883820367,377219.179959633,124588.7964559633
911,1458610.8710297248,40666.54340807339,1562937.67202,673136.1500201835,133396.3751788991
912,1618931.6041032108,32510.76274880734,1716499.9788144038,717532.6352981651,110997.13481284403
913,1991980.1592285186,49116.301700185184,1516992.336864537,742538.1937703704,131197.1116962963
914,1514845.1627956363,29488.394750272728,1487204.8601228183,773468.5461745454,98920.45585727274
915,1465632.3912280735,24871.64929715596,1448874.5254106424,583700.4671577981,114189.70325779816
916,1860043.8979524323,61691.47563153153,1418391.091549009,605769.1629081081,104327.1971963964
917,1301982.5045775229,36142.06678321101,1985262.139795688,451055.9331385321,134166.83455596332
918,1781027.2241876363,59756.59698090909,1244335.0926247272,496858.40405412845,92699.06923944954
919,1597933.0327401818,45309.921266,1668650.5756443636,1066526.3277054054,101209.49796936936
920,1329987.268796422,63029.19302128441,1370142.6414497248,835981.2367779816,96010.41486238531
921,2061863.7247608257,53785.33451825688,1383843.874647156,456890.8376577982,108055.81953577981
922,1320617.6259795327,54568.83255588785,1315774.743081589,414859.8345841121,91870.89397383179
923,1407786.0495300908,36549.53171490909,2331119.754276909,518206.8551745455,115789.48659454545
924,1377160.1357693519,49642.33113537037,979324.5288858333,369326.3250444445,121588.21674537037
925,1176080.771155688,78728.33493633028,998676.2675599082,455862.4927981652,79827.03105779816
926,1255646.9516220908,61948.39262354546,1398488.6428259092,365339.87378,116541.39027
927,1483942.0691005506,62760.084118348626,1321299.832686789,540100.5077990826,129717.75487339449
928,1701714.663877431,52257.951891192664,2061282.566717615,507830.7502862385,109677.11521926607
929,1592644.093999909,62292.439429181824,1936456.4023259094,522547.91103545454,146237.59353363636
930,851983.9944552337,64383.54489878505,852172.513075701,352881.40844112146,72563.54242056074
931,611479.9558736449,42232.21605242991,1150118.882984673,221894.81312149533,96795.76196168223
932,989488.056978,46875.538015363636,1347158.2487365454,394816.2643354545,102901.93702272727
933,1257299.5985135513,27525.39610542056,1151328.670735514,389657.6134448598,98853.46947476635
934,1015835.1260613889,32599.595401203704,799765.8932716667,290316.69008611114,101865.68566388889
935,920519.5550861817,46030.24228109091,1005920.7774758182,248469.5218581818,130149.25785454546
936,1174884.991781215,63996.78179439252,1902888.2308951402,324153.1303775701,123174.256082243
937,1158520.3820683486,42583.6747853211,1552530.437388899,533316.9356880734,130240.04842844036
938,1188119.2681862963,71352.74949834862,1733030.4828211009,413899.43392129627,145752.16017592594
939,1031567.6751345044,45134.003614999994,1540127.0357414547,479025.0173252252,136681.6039954955
940,1073905.480691215,54372.36851944444,1578716.1710531777,337927.40827383177,139466.2510728972
941,1445263.3424812611,44988.34717272728,1844468.554024144,545219.7447666667,152298.764090991
942,1228061.5793385322,64546.84831779817,1381798.2045570642,416718.03510458715,125764.60451009174
943,1364236.9892072727,41335.65775181818,1271847.5501556364,516030.8691718182,153322.24429181818
944,1963421.904848624,35817.857901284406,1774126.6291859634,625122.2689091744,138950.27075688072
945,1356893.5221240001,47448.05270718182,1522737.9091483636,386668.60060272727,143372.23527727273
946,1286131.8439644445,96978.8100161111,1481149.173501111,413204.10382592597,145138.57406574074
947,1450024.825601182,47575.394876727274,1370036.8418887274,433073.2471909091,154819.62810454544
948,1710555.6315935778,48011.80359082569,1867705.9691378898,545089.748519266,176564.21471651376
949,3423545.775393182,41655.03029945455,1874321.6901908182,467918.3652836363,136378.70400363638
950,2770605.3941386365,36374.45898363637,1828904.3490244546,550894.7332081818,119223.18259454546
951,1440915.9300129092,56551.05284745454,2239987.0037832726,574564.9457227272,185895.22344818182
952,1532306.480637523,51566.82126376146,2130986.556789633,525206.5682357799,145204.8778559633
953,1655342.4322804506,32165.772016846848,1722397.4372195494,538852.1880387387,140432.25705855858
954,1776481.5438291745,54602.18951366973,1518362.4751498166,442601.48967155966,133900.6922733945
955,1423560.0801317273,60924.80047236363,1586141.1434627273,530907.8276254545,139799.60610363635
956,1080876.59641789,43708.190391100914,1543755.4933283485,559332.2156697247,149617.28989266054
957,1685215.1354358715,32941.11432559633,1586550.4681137614,332557.504719266,131133.47742844035
958,1455300.5056077272,29254.72086890909,1385450.9976983636,777970.9560872727,125852.51102636363
959,1750887.253709909,47763.665771272725,1494304.9324356364,459367.92565000005,128054.65846238531
960,1252889.3974596297,58894.00872138889,1456153.7894217593,467194.07700092596,127943.62688899082
961,2580359.0375505453,40470.90393736363,1664061.9402290909,591658.3195145455,136183.38015363636
962,1202742.014879099,46706.87181747748,1401824.8271143243,575336.8892477477,138021.4751117117
963,1305155.3554552777,55008.05109583333,1352007.610792685,560046.0697898148,109069.25475462963
964,2114431.2575608185,85869.1236470909,1435433.3683428182,558586.34278,141553.42593
965,1158912.9111711928,42729.247938623856,1425364.3091445873,659883.0004614679,126800.34121009175
966,1542509.0151047274,48725.977902,1312331.1478982728,528451.2032363636,168122.9568890909
